"StationId","ChannelNo","ChannelName","FeaSavePath","MediaType","AutoRec","ADMinTime","ADMaxTime","ThickEnergeCore","ThickFrequencyCore","MinEnergeDegree","MinFrequencyDegree","inserttime","Channellv","ChannelProperty","ChannelUserDefined"
"3041","131000101","廊坊新闻综合广播(FM95.1 AM846)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3042","130300104","秦皇岛交通广播(FM100.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3043","130300101","秦皇岛旅游经济广播(FM103.8 AM900)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3044","610000113","陕西秦腔广播(FM101.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3045","610000115","陕西都市广播(FM101.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3046","610000108","陕西交通广播(FM91.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3047","610000101","陕西新闻广播(FM106.6 AM693)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3048","610000109","陕西音乐广播(FM98.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3049","130100104","石家庄交通广播(FM94.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3050","130100102","石家庄经济广播(FM100.9 AM1431)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3051","331000101","台州新闻广播","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3052","331000102","台州音乐广播(FM100.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3053","130200106","唐山曹妃甸之声小说广播(AM900)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3054","130200105","唐山交通文艺广播(FM96.8 AM1143)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3055","130200104","唐山经济生活广播(FM95.5 AM801)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3056","130200101","唐山新闻综合广播(FM91.7 AM684)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3057","130200103","唐山音乐广播(FM94)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3058","610200101","铜川新闻综合广播(FM103.7 AM1134)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3059","610200102","铜川音乐交通广播(FM101.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3060","610500102","渭南交通广播(FM90.9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3061","610500103","渭南万达音乐广播(FM101.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3062","610500101","渭南新闻广播(FM102.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3063","610100103","西安交通旅游广播(FM104.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3064","610100104","西安资讯广播城市之声(FM106.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3065","610600101","延安交通音乐广播(FM98.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3066","610800102","榆林交通文艺广播(FM95.9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3067","610800103","榆林生活资讯广播(FM101)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3068","130700103","张家口品味986广播(FM98.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3069","130700104","张家口私家车广播(FM104.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3070","130700101","张家口新闻综合广播(FM107.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3071","130700102","张家口交通广播(FM100)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3072","330000107","浙江财富广播(FM95)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3073","330000103","浙江交通第一广播(FM93.0)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3074","330900101","舟山交通经济广播(FM97.0)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3075","441300102","惠州环保经济广播(FM98.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3076","441300101","惠州新闻综合广播(FM100)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3077","440100101","广州交通广播(FM106.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3078","440100105","广州新闻广播(FM96.2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3079","440200102","韶关交通旅游广播(FM97.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3080","350000102","福建交通广播(FM100.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3081","350100102","福州交通之声广播(FM87.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3082","331000103","台州交通广播(FM102.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3083","110000101","北京卫视","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","卫视","省级卫视"
"3084","110000102","北京文艺频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3085","110000103","北京科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3086","110000104","北京影视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3087","110000105","北京财经频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3088","110000106","北京体育频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3089","110000107","北京生活频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3090","110000108","北京青年频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3091","110000109","北京新闻频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3092","110000111","北京卡酷少儿频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3093","450000101","广西卫视","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","卫视","省级卫视"
"3094","450000102","广西综艺频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3095","450000103","广西都市频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3096","450000104","广西公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3097","450000105","广西影视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3098","450000107","广西资讯频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3099","450000108","广西科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3100","450000109","广西乐思购频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3101","450100101","南宁新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3102","450100102","南宁影视娱乐频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3103","450100103","南宁都市生活频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3104","450300101","桂林新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3105","450300102","桂林科教旅游频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3106","450300103","桂林公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3107","450300104","桂林网络服务图文信息频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3108","450500101","北海新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3109","450500102","北海经济科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3110","450500103","北海公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3111","450500104","北海图文信息网络服务频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3112","451400101","崇左综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3113","410000101","河南卫视","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","卫视","省级卫视"
"3114","410000102","河南都市频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3115","410000103","河南民生频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3116","410000104","河南政法频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3117","410000105","河南电视剧频道(5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3118","410000107","河南欢腾购物频道(7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3119","410000108","河南公共频道(8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3120","410000112","河南新农村频道(9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3121","410000114","河南新闻频道(6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","省级","",""
"3122","410000115","河南导视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","省级","",""
"3123","410100101","郑州时政频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3124","410100102","郑州商都频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3125","410100103","郑州文体频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3126","410100104","郑州影视戏曲频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3127","410100105","郑州妇女儿童频道(5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3128","410100106","郑州都市生活频道(6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3129","410200101","开封新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3130","410200102","开封公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3131","410200201","开封教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3132","410300101","洛阳综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3133","410300102","洛阳科教频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3134","410300103","洛阳公共频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3135","410300104","洛阳文娱频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3136","410400101","平顶山新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3137","410400102","平顶山城市频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3138","410400103","平顶山公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3139","410400104","平顶山信息生活频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3140","410400105","睛彩平顶山频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3141","410500101","安阳新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3142","410500102","安阳法制频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3143","410500103","安阳科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3145","410600101","鹤壁新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3146","410600102","鹤壁生活频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3147","410600201","鹤壁教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3148","410700101","新乡新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3149","410700102","新乡影视频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3150","410700103","新乡生活频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3151","410700104","新乡公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3152","410800101","焦作综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3153","410800102","焦作影视频道(原焦作图文频道)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3154","410800103","焦作娱乐频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3155","410800104","焦作生活频道(原焦作公共频道)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3156","410800201","焦作教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3157","410900101","濮阳新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3158","410900102","濮阳公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3159","410900103","濮阳科教频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3160","410900104","濮阳图文信息频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3161","411000101","许昌新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3162","411000102","许昌公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3163","411000103","许昌农业科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3164","411000104","许昌少儿教育频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3165","411000105","许昌图文信息频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3166","411000106","许昌无台标频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3167","411100101","漯河一套","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3168","411100102","漯河二套","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3169","411100103","漯河影视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3170","411100104","漯河都市频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3171","411100105","漯河经济频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3172","411100106","漯河民生频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3173","411100201","漯河教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3174","411200101","三门峡新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3175","411200102","三门峡公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3176","411200103","三门峡图文经济频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3177","411200202","三门峡教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3178","411300101","南阳新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3179","411300102","南阳公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3180","411300103","南阳科教法制频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3181","411300104","南阳中原联播频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3182","411300201","南阳远教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3183","411400101","商丘新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3184","411400102","商丘公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3185","411400103","商丘文体科教频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3186","411400201","商丘教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3187","411500102","信阳公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3188","411500103","信阳新农村频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3189","411500105","信阳综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3190","411500106","信阳商务频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3191","411500201","信阳教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
"3192","411600101","周口新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.797","市级","",""
"3193","411700101","驻马店新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/2 13:41:27.79713:4","市级","",""
